"test","browser","url","score","title","description"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script> or <template> elements","Ensures <dl> elements are structured correctly"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","<ul> and <ol> must only directly contain <li>, <script> or <template> elements","Ensures that lists are structured correctly"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","<li> elements must be contained in a <ul> or <ol>","Ensures <li> elements are used semantically"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://support.mozilla.org/en-US/kb/enable-and-disable-cookies-website-preferences","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://www.allaboutcookies.org/","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","http://www.allaboutcookies.org/","0","Images must have alternate text","Ensures <img> elements have alternate text or a role of none or presentation"
"axe","CHROME","http://www.allaboutcookies.org/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://www.allaboutcookies.org/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","http://www.allaboutcookies.org/","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","http://www.allaboutcookies.org/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","Elements must only use allowed ARIA attributes","Ensures ARIA attributes are allowed for an element's role"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","Required ARIA attributes must be provided","Ensures elements with ARIA roles have all required ARIA attributes"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","Banner landmark must not be contained in another landmark","Ensures the banner landmark is at top level"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DAndroid&hl=en","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://cdn2.hubspot.net/hubfs/153358/Deque%20Webinar%20-%20Basics%20of%20Remediating%20an%20Inaccessible%20PDF.pdf","0","Documents must have <title> element to aid in navigation","Ensures each HTML document contains a non-empty <title> element"
"axe","CHROME","https://cdn2.hubspot.net/hubfs/153358/Deque%20Webinar%20-%20Basics%20of%20Remediating%20an%20Inaccessible%20PDF.pdf","0","<html> element must have a lang attribute","Ensures every HTML document has a lang attribute"
"axe","CHROME","https://cdn2.hubspot.net/hubfs/153358/Deque%20Webinar%20-%20Basics%20of%20Remediating%20an%20Inaccessible%20PDF.pdf","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://cdn2.hubspot.net/hubfs/153358/Deque%20Webinar%20-%20Basics%20of%20Remediating%20an%20Inaccessible%20PDF.pdf","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","Elements must only use allowed ARIA attributes","Ensures ARIA attributes are allowed for an element's role"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","Required ARIA attributes must be provided","Ensures elements with ARIA roles have all required ARIA attributes"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","Banner landmark must not be contained in another landmark","Ensures the banner landmark is at top level"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://support.google.com/chrome/answer/95647?co=GENIE.Platform%3DDesktop&hl=en","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/healthcare-accessibility/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/healthcare-accessibility/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://www.deque.com/healthcare-accessibility/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/healthcare-accessibility/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.accessibilityassociation.org/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.accessibilityassociation.org/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.accessibilityassociation.org/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://www.accessibilityassociation.org/","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.accessibilityassociation.org/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/agency-accessibility-partner-program/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/agency-accessibility-partner-program/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://www.deque.com/agency-accessibility-partner-program/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/agency-accessibility-partner-program/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/agency-accessibility-partner-program/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/section-508-compliance/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/section-508-compliance/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/section-508-compliance/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/section-508-compliance/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/cvaa-compliance/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/cvaa-compliance/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/cvaa-compliance/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","http://www.forms.ssb.gov.on.ca/mbs/ssb/forms/ssbforms.nsf/FormDetail?OpenForm&ACT=RDR&TAB=PROFILE&SRCH=&ENV=WWE&TIT=0057&NO=009-0057E","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","http://www.forms.ssb.gov.on.ca/mbs/ssb/forms/ssbforms.nsf/FormDetail?OpenForm&ACT=RDR&TAB=PROFILE&SRCH=&ENV=WWE&TIT=0057&NO=009-0057E","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://www.forms.ssb.gov.on.ca/mbs/ssb/forms/ssbforms.nsf/FormDetail?OpenForm&ACT=RDR&TAB=PROFILE&SRCH=&ENV=WWE&TIT=0057&NO=009-0057E","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/deque-unifies-accessibility-software-under-axe/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/deque-unifies-accessibility-software-under-axe/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/deque-unifies-accessibility-software-under-axe/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/deque-unifies-accessibility-software-under-axe/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/deque-unifies-accessibility-software-under-axe/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","Frames must have a unique title attribute","Ensures <iframe> and <frame> elements contain a unique title attribute"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","Frames must have title attribute","Ensures <iframe> and <frame> elements contain a non-empty title attribute"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","Users should be able to zoom and scale the text up to 500%","Ensures <meta name=""viewport""> can scale a significant amount"
"axe","CHROME","https://www.wired.com/story/web-accessibility-blind-users-dominos/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/company/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/company/","0","Headings must not be empty","Ensures headings have discernible text"
"axe","CHROME","https://www.deque.com/company/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/company/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/company/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/resources/type/webinars/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/resources/type/webinars/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/resources/type/webinars/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/resources/type/webinars/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/resources/type/webinars/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://support.microsoft.com/en-us/help/17442/windows-internet-explorer-delete-manage-cookies","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://support.microsoft.com/en-us/help/17442/windows-internet-explorer-delete-manage-cookies","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://support.microsoft.com/en-us/help/17442/windows-internet-explorer-delete-manage-cookies","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://support.microsoft.com/en-us/help/17442/windows-internet-explorer-delete-manage-cookies","0","Elements should not have tabindex greater than zero","Ensures tabindex attribute values are not greater than 0"
"axe","CHROME","https://www.deque.com/services/accessibility-remediation/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/services/accessibility-remediation/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/services/accessibility-remediation/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/services/accessibility-remediation/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/axe/monitor/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/axe/monitor/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/axe/monitor/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/axe/monitor/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/axe-con/code-of-conduct/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/axe-con/code-of-conduct/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/axe-con/code-of-conduct/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://accessibility.deque.com/gaad-2020-digital-a11y-legal-update","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/gaad-2020-digital-a11y-legal-update","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/gaad-2020-digital-a11y-legal-update","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/quick-accessibility-checklist-designers-download","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/quick-accessibility-checklist-designers-download","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/quick-accessibility-checklist-designers-download","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/full-stack-a11y-d2l-webinar","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/full-stack-a11y-d2l-webinar","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://accessibility.deque.com/full-stack-a11y-d2l-webinar","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/full-stack-a11y-d2l-webinar","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/nucleus-accessibility-research-2019","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/nucleus-accessibility-research-2019","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://accessibility.deque.com/nucleus-accessibility-research-2019","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/nucleus-accessibility-research-2019","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/accessibility-annotation-tool-kit","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/accessibility-annotation-tool-kit","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://accessibility.deque.com/accessibility-annotation-tool-kit","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/accessibility-annotation-tool-kit","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://twitter.com/dboudreau","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/dboudreau","0","Required ARIA attributes must be provided","Ensures elements with ARIA roles have all required ARIA attributes"
"axe","CHROME","https://twitter.com/dboudreau","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/dboudreau","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://twitter.com/dboudreau","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/dboudreau","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/dboudreau","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/vpat/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/vpat/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/vpat/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://deque.applytojob.com/apply/qbErwGbrgI/Account-Executive-Anywhere-In-The-US","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://deque.applytojob.com/apply/qbErwGbrgI/Account-Executive-Anywhere-In-The-US","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://deque.applytojob.com/apply/qbErwGbrgI/Account-Executive-Anywhere-In-The-US","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/education-accessibility/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/education-accessibility/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/education-accessibility/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/tools/amaze/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/tools/amaze/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/tools/amaze/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/tools/amaze/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.youtube.com/embed/jaVLKOtiRCs","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://www.youtube.com/embed/jaVLKOtiRCs","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://www.youtube.com/embed/jaVLKOtiRCs","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://twitter.com/chanceyfleet?lang=en","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://twitter.com/chanceyfleet?lang=en","0","Required ARIA attributes must be provided","Ensures elements with ARIA roles have all required ARIA attributes"
"axe","CHROME","https://twitter.com/chanceyfleet?lang=en","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://twitter.com/chanceyfleet?lang=en","0","Zooming and scaling must not be disabled","Ensures <meta name=""viewport""> does not disable text scaling and zooming"
"axe","CHROME","https://twitter.com/chanceyfleet?lang=en","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","https://twitter.com/chanceyfleet?lang=en","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.d2l.com/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.d2l.com/","0","Certain ARIA roles must be contained by particular parents","Ensures elements with an ARIA role that require parent roles are contained by them"
"axe","CHROME","https://www.d2l.com/","0","Buttons must have discernible text","Ensures buttons have discernible text"
"axe","CHROME","https://www.d2l.com/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://www.d2l.com/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","https://www.d2l.com/","0","Images must have alternate text","Ensures <img> elements have alternate text or a role of none or presentation"
"axe","CHROME","https://www.d2l.com/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","https://www.d2l.com/","0","<li> elements must be contained in a <ul> or <ol>","Ensures <li> elements are used semantically"
"axe","CHROME","https://www.youtube.com/watch?v=uGXGnvGjYEo&feature=youtu.be","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.youtube.com/watch?v=uGXGnvGjYEo&feature=youtu.be","0","IDs of active elements must be unique","Ensures every id attribute value of active elements is unique"
"axe","CHROME","https://www.youtube.com/watch?v=uGXGnvGjYEo&feature=youtu.be","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://www.youtube.com/watch?v=uGXGnvGjYEo&feature=youtu.be","0","Page must contain a level-one heading","Ensure that the page, or at least one of its frames contains a level-one heading"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","autocomplete attribute must be used correctly","Ensure the autocomplete attribute is correct and suitable for the form field"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","Buttons must have discernible text","Ensures buttons have discernible text"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","<dl> elements must only directly contain properly-ordered <dt> and <dd> groups, <script> or <template> elements","Ensures <dl> elements are structured correctly"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","Text of buttons and links should not be repeated in the image alternative","Ensure button and link text is not repeated as image alternative"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","http://geekfeminism.wikia.com/wiki/Conference_anti-harassment/Policy","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://www.d2l.com/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://www.d2l.com/","0","Certain ARIA roles must be contained by particular parents","Ensures elements with an ARIA role that require parent roles are contained by them"
"axe","CHROME","http://www.d2l.com/","0","Buttons must have discernible text","Ensures buttons have discernible text"
"axe","CHROME","http://www.d2l.com/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","http://www.d2l.com/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","http://www.d2l.com/","0","Images must have alternate text","Ensures <img> elements have alternate text or a role of none or presentation"
"axe","CHROME","http://www.d2l.com/","0","Links must have discernible text","Ensures links have discernible text"
"axe","CHROME","http://www.d2l.com/","0","<li> elements must be contained in a <ul> or <ol>","Ensures <li> elements are used semantically"
"axe","CHROME","http://inclusivity.consulting/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://inclusivity.consulting/","0","ARIA roles used must conform to valid values","Ensures all elements with a role attribute use a valid value"
"axe","CHROME","http://inclusivity.consulting/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","http://inclusivity.consulting/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://accessibility.deque.com/manual-and-automated-accessibility-testing-unite-webinar","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/manual-and-automated-accessibility-testing-unite-webinar","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/manual-and-automated-accessibility-testing-unite-webinar","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/accessible-technology-and-building-literacy","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/accessible-technology-and-building-literacy","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/accessible-technology-and-building-literacy","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/telecommunications-accessibility/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/telecommunications-accessibility/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://www.deque.com/telecommunications-accessibility/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/telecommunications-accessibility/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/telecommunications-accessibility/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/uncategorized/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/uncategorized/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/uncategorized/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/uncategorized/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/uncategorized/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/finance-banking-accessibility/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/finance-banking-accessibility/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","https://www.deque.com/finance-banking-accessibility/","0","Form elements must have labels","Ensures every form element has a label"
